github_repo,production_path,n_amostras,sample_ids,smells,estratos,sev_max,repo_status,n_testes,metodos,motivo_sem_ligacao
test-smells-cloudstack,/engine/schema/src/main/java/com/cloud/vm/dao/VMInstanceDao.java,1,8491397,blob,disputado,3,HASH_OK,21,referencia_estatica,
test-smells-cloudstack,/framework/cluster/src/main/java/com/cloud/cluster/ClusterServiceServletAdapter.java,1,8514290,feature envy,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-cloudstack,/framework/db/src/main/java/com/cloud/utils/db/GenericDaoBase.java,1,8510687,long method,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-cloudstack,/plugins/dedicated-resources/src/main/java/org/apache/cloudstack/dedicated/DedicatedService.java,1,8522716,blob,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/plugins/hypervisors/baremetal/src/main/java/com/cloud/baremetal/networkservice/BaremetalPingPxeResource.java,1,8547261,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,1,8507718,blob,disputado,3,HASH_OK,2,caminho_exato|referencia_estatica,
test-smells-cloudstack,/plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/wrapper/LibvirtCreateCommandWrapper.java,1,8510347,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/plugins/hypervisors/xenserver/src/main/java/com/cloud/hypervisor/xenserver/resource/wrapper/xenbase/CitrixAttachOrDettachConfigDriveCommandWrapper.java,1,8539540,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/plugins/hypervisors/xenserver/src/main/java/com/cloud/hypervisor/xenserver/resource/wrapper/xenbase/CitrixOvsFetchInterfaceCommandWrapper.java,1,8501968,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/plugins/hypervisors/xenserver/src/main/java/com/cloud/hypervisor/xenserver/resource/wrapper/xenbase/CitrixOvsSetTagAndFlowCommandWrapper.java,1,8526483,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/plugins/network-elements/brocade-vcs/src/main/java/com/cloud/network/brocade/BrocadeVcsApi.java,1,8538037,blob,disputado,2,HASH_OK,2,caminho_exato|referencia_estatica,
test-smells-cloudstack,/plugins/network-elements/juniper-contrail/src/main/java/org/apache/cloudstack/network/contrail/management/ServerDBSyncImpl.java,1,8532133,long method,positivo_confiavel,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/plugins/network-elements/nuage-vsp/src/main/java/com/cloud/agent/api/sync/SyncNuageVspCmsIdAnswer.java,1,8548537,long method,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-cloudstack,/plugins/network-elements/nuage-vsp/src/main/java/com/cloud/network/manager/NuageVspManagerImpl.java,1,8526436,long method,positivo_confiavel,1,HASH_OK,1,referencia_estatica,
test-smells-cloudstack,/server/src/main/java/com/cloud/consoleproxy/ConsoleProxyManagerImpl.java,1,8497990,long method,disputado,1,HASH_OK,1,referencia_estatica,
test-smells-cloudstack,/server/src/main/java/com/cloud/network/ExternalLoadBalancerDeviceManager.java,1,8497687,blob,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/server/src/main/java/com/cloud/network/ExternalLoadBalancerDeviceManagerImpl.java,1,8528735,blob,positivo_confiavel,3,HASH_OK,1,caminho_exato,
test-smells-cloudstack,/server/src/main/java/com/cloud/resource/ResourceManagerImpl.java,1,8494231,long method,positivo_confiavel,2,HASH_OK,1,caminho_exato,
test-smells-cloudstack,/server/src/main/java/com/cloud/server/ManagementServerImpl.java,1,8537914,long method,disputado,1,HASH_OK,3,caminho_exato|referencia_estatica,
test-smells-cloudstack,/server/src/main/java/com/cloud/servlet/ConsoleProxyClientParam.java,1,8516029,data class,positivo_confiavel,3,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/server/src/main/java/com/cloud/usage/UsageServiceImpl.java,1,8515776,blob,disputado,3,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/server/src/main/java/org/apache/cloudstack/ha/HAManagerImpl.java,1,8548892,long method,positivo_confiavel,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/services/console-proxy/rdpconsole/src/main/java/rdpclient/clip/ServerFormatListPDU.java,1,8501970,blob,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/services/console-proxy/rdpconsole/src/main/java/streamer/PipelineImpl.java,1,8537951,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cloudstack,/utils/src/main/java/com/cloud/utils/UriUtils.java,1,8515408,feature envy,disputado,2,HASH_OK,1,caminho_exato,
test-smells-cloudstack,/utils/src/main/java/com/cloud/utils/fsm/StateMachine.java,1,8496550,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cobar,/server/src/main/net/com/alibaba/cobar/net/NIOReactor.java,1,8151239,feature envy,disputado,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cobar,/server/src/main/net/com/alibaba/cobar/net/mysql/ResultSetHeaderPacket.java,1,8146289,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cobar,/server/src/main/parser/com/alibaba/cobar/parser/ast/expression/primary/function/arithmetic/Tan.java,1,8146987,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cobar,/server/src/main/server/com/alibaba/cobar/manager/response/StopHeartbeat.java,1,8149386,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cobar,/server/src/main/server/com/alibaba/cobar/server/parser/ServerParseSet.java,1,8148121,long method,disputado,2,HASH_OK,1,referencia_estatica,
test-smells-commons-beanutils,/src/main/java/org/apache/commons/beanutils2/PropertyUtils.java,1,4212572,feature envy,disputado,3,HASH_OK,20,caminho_exato|referencia_estatica,
test-smells-commons-bsf,/src/main/java/org/apache/bsf/engines/netrexx/NetRexxEngine.java,1,4214385,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-bsf,/src/main/java/org/apache/bsf/util/event/generator/EventAdapterGenerator.java,1,4214220,blob,disputado,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-chain,/base/src/main/java/org/apache/commons/chain2/impl/ContextBase.java,1,4217515,feature envy,negativo_confiavel,0,HASH_OK,7,caminho_exato|referencia_estatica,
test-smells-commons-chain,/web/src/main/java/org/apache/commons/chain2/web/faces/FacesWebContext.java,1,4217323,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-chain,/web/src/main/java/org/apache/commons/chain2/web/servlet/ServletHeaderValuesMap.java,1,4217571,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-chain,/web/src/main/java/org/apache/commons/chain2/web/servlet/ServletPathMapper.java,1,4217192,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-collections,/src/main/java/org/apache/commons/collections4/PredicateUtils.java,2,4232843|4232859,blob|long method,negativo_confiavel,0,HASH_OK,4,caminho_exato|referencia_estatica,
test-smells-commons-collections,/src/main/java/org/apache/commons/collections4/iterators/TransformIterator.java,1,4234040,data class,disputado,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-compress,/src/main/java/org/apache/commons/compress/archivers/jar/JarArchiveInputStream.java,1,4228466,data class,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-commons-compress,/src/main/java/org/apache/commons/compress/archivers/zip/PKWareExtraHeader.java,1,4229996,data class,disputado,1,HASH_OK,1,caminho_exato,
test-smells-commons-compress,/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java,1,4232055,data class,negativo_confiavel,0,HASH_OK,9,referencia_estatica,
test-smells-commons-configuration,/src/main/java/org/apache/commons/configuration2/builder/ReloadingFileBasedConfigurationBuilder.java,1,4230466,blob,positivo_confiavel,1,HASH_OK,6,caminho_exato|referencia_estatica,
test-smells-commons-crypto,/src/main/java/org/apache/commons/crypto/jna/OpenSslJnaCryptoRandom.java,1,4232438,feature envy,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-commons-dbcp,/src/main/java/org/apache/commons/dbcp2/datasources/InstanceKeyDataSource.java,1,4236060,feature envy,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-commons-dbutils,/src/main/java/org/apache/commons/dbutils/ResultSetIterator.java,1,4237161,long method,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-commons-digester,/core/src/main/java/org/apache/commons/digester3/annotations/handlers/FactoryCreateHandler.java,1,4238437,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-functor,/core/src/main/java/org/apache/commons/functor/core/algorithm/FoldLeft.java,1,4240751,data class,negativo_confiavel,0,HASH_OK,2,caminho_exato|referencia_estatica,
test-smells-commons-functor,/core/src/main/java/org/apache/commons/functor/range/NumericRange.java,1,4240679,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-functor,/core/src/main/java/org/apache/commons/functor/range/Range.java,1,4239788,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-imaging,/src/main/java/org/apache/commons/imaging/formats/jpeg/xmp/JpegRewriter.java,2,4241628|4243718,blob|data class,negativo_confiavel|positivo_confiavel,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-imaging,/src/main/java/org/apache/commons/imaging/formats/png/transparencyfilters/TransparencyFilterTrueColor.java,1,4244182,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-imaging,/src/main/java/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreterCmyk.java,1,4242529,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-io,/src/main/java/org/apache/commons/io/TaggedIOException.java,1,4242573,feature envy,negativo_confiavel,0,HASH_OK,3,caminho_exato|referencia_estatica,
test-smells-commons-io,/src/main/java/org/apache/commons/io/monitor/FileAlterationListener.java,1,4243459,data class,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-commons-jcs,/auxiliary-builds/jdk14/src/java/org/apache/commons/jcs/auxiliary/lateral/javagroups/LateralGroupCacheJGListener.java,1,4246666,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-jcs,/commons-jcs-core/src/main/java/org/apache/commons/jcs/auxiliary/disk/jdbc/mysql/MySQLTableOptimizer.java,1,4246529,feature envy,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-jcs,/commons-jcs-core/src/main/java/org/apache/commons/jcs/auxiliary/remote/RemoteCacheMonitor.java,1,4247131,long method,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-commons-jcs,/commons-jcs-core/src/main/java/org/apache/commons/jcs/utils/discovery/behavior/IDiscoveryListener.java,1,4248456,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-jcs,/commons-jcs-sandbox/filecache/src/main/java/org/apache/commons/jcs/auxiliary/disk/file/FileDiskCacheAttributes.java,1,4246628,data class,disputado,2,HASH_OK,2,referencia_estatica,
test-smells-commons-jcs,/src/experimental/org/apache/commons/jcs/auxiliary/lateral/http/server/AbstractDeleteCacheServlet.java,1,4248275,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-jelly,/core/src/main/java/org/apache/commons/jelly/tags/core/NewTag.java,1,8190652,blob,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-commons-jelly,/jelly-tags/define/src/main/java/org/apache/commons/jelly/tags/define/TagTag.java,1,8192759,data class,disputado,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-jelly,/jelly-tags/util/src/main/java/org/apache/commons/jelly/tags/util/FileTag.java,1,8192330,data class,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-commons-jexl,/src/main/java/org/apache/commons/jexl3/JexlException.java,1,4251331,blob,negativo_confiavel,0,HASH_OK,25,referencia_estatica,
test-smells-commons-jxpath,/src/main/java/org/apache/commons/jxpath/JXPathFunctionNotFoundException.java,1,4249169,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-jxpath,/src/main/java/org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java,1,4249533,long method,disputado,1,HASH_OK,1,referencia_estatica,
test-smells-commons-math,/src/main/java/org/apache/commons/math4/ml/clustering/KMeansPlusPlusClusterer.java,1,4276865,long method,negativo_confiavel,0,HASH_OK,2,caminho_exato|referencia_estatica,
test-smells-commons-math,/src/main/java/org/apache/commons/math4/ode/nonstiff/AdamsFieldStepInterpolator.java,1,4276035,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-math,/src/main/java/org/apache/commons/math4/ode/nonstiff/MidpointFieldIntegrator.java,1,4273448,blob,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-commons-math,/src/main/java/org/apache/commons/math4/stat/correlation/KendallsCorrelation.java,1,4264057,long method,disputado,3,HASH_OK,1,caminho_exato,
test-smells-commons-math,/src/main/java/org/apache/commons/math4/stat/descriptive/moment/SecondMoment.java,1,4271174,data class,negativo_confiavel,0,HASH_OK,3,referencia_estatica,
test-smells-commons-math,/src/main/java/org/apache/commons/math4/util/FastMath.java,1,4275268,long method,negativo_confiavel,0,HASH_OK,169,caminho_exato|referencia_estatica,
test-smells-commons-net,/src/main/java/org/apache/commons/net/discard/DiscardUDPClient.java,1,4256584,feature envy,disputado,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-net,/src/main/java/org/apache/commons/net/finger/FingerClient.java,1,4257056,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-net,/src/main/java/org/apache/commons/net/ftp/FTPClient.java,1,4258444,feature envy,negativo_confiavel,0,HASH_OK,6,convencao|referencia_estatica,
test-smells-commons-net,/src/main/java/org/apache/commons/net/ftp/parser/VMSVersioningFTPEntryParser.java,1,4258053,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-numbers,/commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/Combinations.java,1,4257893,feature envy,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-commons-ognl,/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java,1,4260514,feature envy,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-commons-pool,/src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1,4259369,feature envy,negativo_confiavel,0,HASH_OK,3,caminho_exato|referencia_estatica,
test-smells-commons-proxy,/core/src/main/java/org/apache/commons/proxy2/stub/BaseTrainer.java,1,4260510,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-text,/src/main/java/org/apache/commons/text/TextStringBuilder.java,1,4265826,feature envy,negativo_confiavel,0,HASH_OK,4,caminho_exato|referencia_estatica,
test-smells-commons-text,/src/main/java/org/apache/commons/text/similarity/LevenshteinDistance.java,1,4266432,long method,negativo_confiavel,0,HASH_OK,5,caminho_exato|referencia_estatica,
test-smells-commons-validator,/src/example/org/apache/commons/validator/example/ValidateExample.java,1,4272508,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-commons-validator,/src/main/java/org/apache/commons/validator/routines/checkdigit/LuhnCheckDigit.java,1,4272190,data class,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-commons-vfs,/commons-vfs2/src/main/java/org/apache/commons/vfs2/provider/AbstractFileSystem.java,1,4273565,long method,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-concierge,/framework/org.eclipse.concierge/src/org/eclipse/concierge/Resources.java,1,6036658,feature envy,positivo_confiavel,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-conscrypt,/common/src/main/java/org/conscrypt/CertPinManager.java,1,6825782,blob,negativo_confiavel,0,HASH_OK,1,caminho_exato,
test-smells-conscrypt,/testing/src/main/java/org/conscrypt/javax/net/ssl/TestSSLEnginePair.java,1,6826288,feature envy,disputado,1,HASH_OK,3,referencia_estatica,
test-smells-copybara,/java/com/google/copybara/git/GerritOptions.java,1,6832744,blob,negativo_confiavel,0,HASH_OK,2,caminho_exato|referencia_estatica,
test-smells-corrosion,/org.eclipse.corrosion.tests/src/org/eclipse/corrosion/tests/TestRunConfiguration.java,1,6037459,data class,negativo_confiavel,0,HASH_OK,2,referencia_estatica,
test-smells-creadur-rat,/apache-rat-core/src/main/java/org/apache/rat/document/UnsuitableDocumentException.java,1,4277815,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-crunch,/crunch-contrib/src/main/java/org/apache/crunch/contrib/text/AbstractSimpleExtractor.java,1,4285911,data class,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-crunch,/crunch-core/src/main/java/org/apache/crunch/impl/mr/run/CrunchInputFormat.java,1,4282818,blob,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-crunch,/crunch-core/src/main/java/org/apache/crunch/impl/mr/run/CrunchMapper.java,1,4283493,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-crunch,/crunch-core/src/main/java/org/apache/crunch/io/parquet/AvroParquetFileTarget.java,1,4281055,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-crunch,/crunch-core/src/main/java/org/apache/crunch/io/text/LineParser.java,1,4285731,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-crunch,/crunch-core/src/main/java/org/apache/crunch/lib/sort/TotalOrderPartitioner.java,1,4282272,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-crunch,/crunch-core/src/main/java/org/apache/crunch/types/PTypes.java,1,4283097,blob,negativo_confiavel,0,HASH_OK,3,caminho_exato|referencia_estatica,
test-smells-crunch,/crunch-hbase/src/it/java/org/apache/crunch/io/hbase/WordCountHBaseIT.java,1,4287634,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-ctakes,/ctakes-assertion-zoner/src/main/java/org/mitre/medfacts/uima/RunZoner.java,1,4473015,long method,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-core/src/main/java/org/apache/ctakes/core/cc/html/JsWriter.java,1,4494161,long method,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-core/src/main/java/org/apache/ctakes/core/cc/jdbc/i2b2/ObservationFactRow.java,1,4491391,long method,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-core/src/main/java/org/apache/ctakes/core/cleartk/SumContext.java,1,4488901,long method,positivo_confiavel,1,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-core/src/main/java/org/apache/ctakes/core/pipeline/GenerateSentenceBIODescriptors.java,1,4474548,feature envy,disputado,1,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-core/src/main/java/org/apache/ctakes/core/util/FSUtil.java,1,4472442,data class,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-coreference/src/main/java/org/apache/ctakes/coreference/ae/features/cluster/MentionClusterStringFeaturesExtractor.java,1,4490338,long method,disputado,3,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-coreference/src/main/java/org/apache/ctakes/coreference/util/AttributeCalculator.java,1,4475154,long method,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-dictionary-lookup/src/main/java/org/apache/ctakes/dictionary/lookup/filter/MetaDataPostLookupFilterImpl.java,1,4486552,long method,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-relation-extractor/src/main/java/org/apache/ctakes/relationextractor/ae/baselines/Baseline2EntityMentionPairRelationExtractorAnnotator.java,1,4491039,blob,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-temporal/src/main/java/org/apache/ctakes/temporal/eval/EvaluationOfEventProperties.java,1,4493485,feature envy,disputado,2,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-temporal/src/main/java/org/apache/ctakes/temporal/eval/NeuralEventTimeRelationsEvaluation.java,1,4493181,blob,disputado,1,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-temporal/src/main/java/org/apache/ctakes/temporal/nn/data/GoldEventPrinterWithLabels.java,2,4480837|4487855,blob,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-temporal/src/main/java/org/apache/ctakes/temporal/nn/eval/EvaluationOfNeuralJointRelations.java,1,4473448,blob,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-ytex/src/main/java/org/apache/ctakes/ytex/kernel/SparseDataExporterImpl.java,1,4473720,long method,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-ytex/src/main/java/org/apache/ctakes/ytex/kernel/metric/LinMetric.java,1,4472450,data class,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-ctakes,/ctakes-ytex/src/main/java/org/apache/ctakes/ytex/kernel/model/FeatureRank.java,1,4479629,blob,negativo_confiavel,0,NOME_HASH_DIVERGE,0,,repo_indisponivel
test-smells-curator,/curator-framework/src/main/java/org/apache/curator/framework/imps/CuratorEventImpl.java,1,4282143,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-curator,/curator-x-async/src/main/java/org/apache/curator/x/async/modeled/typed/TypedZPath.java,1,4278771,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/core/src/main/java/org/apache/cxf/bus/managers/ClientLifeCycleManagerImpl.java,1,4372641,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/core/src/main/java/org/apache/cxf/common/logging/AbstractDelegatingLogger.java,1,4364314,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/core/src/main/java/org/apache/cxf/configuration/ConfigurationException.java,1,4400338,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/core/src/main/java/org/apache/cxf/databinding/source/XMLStreamDataWriter.java,1,4371297,long method,negativo_confiavel,0,HASH_OK,1,convencao,
test-smells-cxf,/core/src/main/java/org/apache/cxf/staxutils/DelegatingXMLStreamWriter.java,1,4371699,long method,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-cxf,/distribution/src/main/release/samples/jax_rs/spring_security/src/main/java/demo/jaxrs/service/Product.java,1,4413114,data class,disputado,3,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/integration/tracing/tracing-brave/src/main/java/org/apache/cxf/tracing/brave/AbstractBraveClientProvider.java,1,4404823,blob,disputado,1,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/maven-plugins/wadl2java-plugin/src/main/java/org/apache/cxf/maven_plugin/common/ForkOnceCodeGenerator.java,1,4368175,data class,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/rt/bindings/soap/src/main/java/org/apache/cxf/binding/soap/SoapBindingFactory.java,1,4413486,long method,negativo_confiavel,0,HASH_OK,6,caminho_exato|referencia_estatica,
test-smells-cxf,/rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/JAXRSBinding.java,1,4383044,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/interceptor/JAXRSOutInterceptor.java,1,4370541,blob,disputado,3,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/provider/StreamingResponseProvider.java,1,4415593,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/rt/rs/extensions/rx2/src/main/java/org/apache/cxf/jaxrs/rx2/client/FlowableRxInvoker.java,1,4394144,data class,disputado,3,HASH_OK,1,referencia_estatica,
test-smells-cxf,/rt/rs/security/jose-parent/jose-jaxrs/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/JsonWebKeysProvider.java,1,4364662,long method,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwk/JsonWebKeys.java,1,4404036,long method,negativo_confiavel,0,HASH_OK,6,referencia_estatica,
test-smells-cxf,/rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwk/JwkUtils.java,1,4402431,feature envy,disputado,2,HASH_OK,6,caminho_exato|referencia_estatica,
test-smells-cxf,/rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jws/JwsJsonSignatureEntry.java,1,4373673,blob,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-cxf,/rt/rs/security/sso/oidc/src/main/java/org/apache/cxf/rs/security/oidc/utils/OidcUtils.java,1,4371443,long method,negativo_confiavel,0,HASH_OK,2,caminho_exato|referencia_estatica,
test-smells-cxf,/rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/DestinationSequence.java,1,4369677,blob,disputado,1,HASH_OK,11,caminho_exato|referencia_estatica,
test-smells-cxf,/rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/RMDeliveryInterceptor.java,1,4400511,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/RMEndpoint.java,1,4392544,long method,negativo_confiavel,0,HASH_OK,13,caminho_exato|referencia_estatica,
test-smells-cxf,/rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/WrappedService.java,1,4371368,long method,negativo_confiavel,0,HASH_OK,1,referencia_estatica,
test-smells-cxf,/rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/interceptors/HttpsTokenInterceptorProvider.java,1,4410714,blob,disputado,2,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/services/wsn/wsn-api/src/main/java/org/apache/cxf/wsn/client/CreatePullPoint.java,1,4395308,feature envy,disputado,2,HASH_OK,1,referencia_estatica,
test-smells-cxf,/testutils/src/main/java/org/apache/cxf/testutil/recorders/OutMessageRecorder.java,1,4413679,long method,negativo_confiavel,0,HASH_OK,6,referencia_estatica,
test-smells-cxf,/tools/corba/src/main/java/org/apache/cxf/tools/corba/processors/idl/ParamTypeSpecVisitor.java,1,4367124,blob,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
test-smells-cxf,/tools/corba/src/main/java/org/apache/cxf/tools/corba/processors/idl/TypeDclVisitor.java,1,4380229,feature envy,negativo_confiavel,0,HASH_OK,0,,sem_ligacao_resolvida
